filename,foldername,labels
Hindi-408.wav,Hindi,0
Kannada-189.wav,Kannada,1
Tamil-39.wav,Tamil,2
Telugu-29.wav,Telugu,3
Telugu-348.wav,Telugu,3
Telugu-118.wav,Telugu,3
Hindi-321.wav,Hindi,0
Telugu-248.wav,Telugu,3
Hindi-388.wav,Hindi,0
Hindi-23.wav,Hindi,0
Kannada-99.wav,Kannada,1
Hindi-103.wav,Hindi,0
Kannada-140.wav,Kannada,1
Telugu-457.wav,Telugu,3
Tamil-333.wav,Tamil,2
Hindi-150.wav,Hindi,0
Kannada-84.wav,Kannada,1
Telugu-371.wav,Telugu,3
Telugu-470.wav,Telugu,3
Hindi-257.wav,Hindi,0
Tamil-77.wav,Tamil,2
Kannada-145.wav,Kannada,1
Tamil-32.wav,Tamil,2
Tamil-200.wav,Tamil,2
Hindi-237.wav,Hindi,0
Hindi-481.wav,Hindi,0
Tamil-368.wav,Tamil,2
Tamil-298.wav,Tamil,2
Tamil-23.wav,Tamil,2
Kannada-125.wav,Kannada,1
Hindi-382.wav,Hindi,0
Hindi-296.wav,Hindi,0
Telugu-55.wav,Telugu,3
Kannada-87.wav,Kannada,1
Tamil-82.wav,Tamil,2
Hindi-406.wav,Hindi,0
Tamil-341.wav,Tamil,2
Hindi-130.wav,Hindi,0
Kannada-250.wav,Kannada,1
Telugu-71.wav,Telugu,3
Hindi-307.wav,Hindi,0
Kannada-476.wav,Kannada,1
Kannada-278.wav,Kannada,1
Tamil-216.wav,Tamil,2
Telugu-479.wav,Telugu,3
Hindi-371.wav,Hindi,0
Kannada-70.wav,Kannada,1
Telugu-385.wav,Telugu,3
Telugu-35.wav,Telugu,3
Telugu-190.wav,Telugu,3
Telugu-433.wav,Telugu,3
Telugu-75.wav,Telugu,3
Hindi-322.wav,Hindi,0
Telugu-239.wav,Telugu,3
Telugu-1.wav,Telugu,3
Kannada-382.wav,Kannada,1
Telugu-419.wav,Telugu,3
Kannada-322.wav,Kannada,1
Kannada-258.wav,Kannada,1
Kannada-230.wav,Kannada,1
Tamil-170.wav,Tamil,2
Tamil-240.wav,Tamil,2
Kannada-139.wav,Kannada,1
Hindi-428.wav,Hindi,0
Hindi-346.wav,Hindi,0
Telugu-413.wav,Telugu,3
Hindi-250.wav,Hindi,0
Telugu-432.wav,Telugu,3
Kannada-187.wav,Kannada,1
Kannada-59.wav,Kannada,1
Hindi-0.wav,Hindi,0
Telugu-225.wav,Telugu,3
Telugu-397.wav,Telugu,3
Kannada-225.wav,Kannada,1
Kannada-355.wav,Kannada,1
Hindi-210.wav,Hindi,0
Kannada-348.wav,Kannada,1
Tamil-390.wav,Tamil,2
Telugu-482.wav,Telugu,3
Telugu-110.wav,Telugu,3
Kannada-370.wav,Kannada,1
Tamil-396.wav,Tamil,2
Telugu-11.wav,Telugu,3
Tamil-400.wav,Tamil,2
Telugu-119.wav,Telugu,3
Kannada-415.wav,Kannada,1
Kannada-32.wav,Kannada,1
Kannada-424.wav,Kannada,1
Tamil-17.wav,Tamil,2
Kannada-288.wav,Kannada,1
Kannada-65.wav,Kannada,1
Telugu-9.wav,Telugu,3
Kannada-133.wav,Kannada,1
Telugu-355.wav,Telugu,3
Tamil-348.wav,Tamil,2
Telugu-230.wav,Telugu,3
Kannada-4.wav,Kannada,1
Telugu-193.wav,Telugu,3
Kannada-64.wav,Kannada,1
Telugu-85.wav,Telugu,3
Kannada-487.wav,Kannada,1
Tamil-211.wav,Tamil,2
Telugu-302.wav,Telugu,3
Hindi-15.wav,Hindi,0
Hindi-118.wav,Hindi,0
Tamil-206.wav,Tamil,2
Hindi-158.wav,Hindi,0
Tamil-255.wav,Tamil,2
Telugu-429.wav,Telugu,3
Hindi-92.wav,Hindi,0
Hindi-30.wav,Hindi,0
Tamil-227.wav,Tamil,2
Telugu-262.wav,Telugu,3
Hindi-140.wav,Hindi,0
Hindi-164.wav,Hindi,0
Tamil-75.wav,Tamil,2
Tamil-280.wav,Tamil,2
Kannada-351.wav,Kannada,1
Tamil-4.wav,Tamil,2
Kannada-115.wav,Kannada,1
Kannada-423.wav,Kannada,1
Tamil-91.wav,Tamil,2
Telugu-212.wav,Telugu,3
Telugu-138.wav,Telugu,3
Kannada-206.wav,Kannada,1
Tamil-231.wav,Tamil,2
Hindi-446.wav,Hindi,0
Tamil-285.wav,Tamil,2
Telugu-406.wav,Telugu,3
Kannada-38.wav,Kannada,1
Tamil-414.wav,Tamil,2
Telugu-357.wav,Telugu,3
Kannada-431.wav,Kannada,1
Kannada-136.wav,Kannada,1
Kannada-430.wav,Kannada,1
Kannada-444.wav,Kannada,1
Kannada-363.wav,Kannada,1
Telugu-229.wav,Telugu,3
Telugu-434.wav,Telugu,3
Telugu-253.wav,Telugu,3
Kannada-490.wav,Kannada,1
Tamil-243.wav,Tamil,2
Kannada-344.wav,Kannada,1
Telugu-386.wav,Telugu,3
Hindi-41.wav,Hindi,0
Tamil-158.wav,Tamil,2
Telugu-422.wav,Telugu,3
Tamil-154.wav,Tamil,2
Tamil-473.wav,Tamil,2
Tamil-20.wav,Tamil,2
Hindi-148.wav,Hindi,0
Kannada-364.wav,Kannada,1
Tamil-438.wav,Tamil,2
Hindi-390.wav,Hindi,0
Telugu-168.wav,Telugu,3
Tamil-425.wav,Tamil,2
Tamil-349.wav,Tamil,2
Tamil-153.wav,Tamil,2
Tamil-329.wav,Tamil,2
Hindi-312.wav,Hindi,0
Tamil-183.wav,Tamil,2
Hindi-486.wav,Hindi,0
Telugu-167.wav,Telugu,3
Hindi-69.wav,Hindi,0
Kannada-263.wav,Kannada,1
Kannada-75.wav,Kannada,1
Telugu-271.wav,Telugu,3
Tamil-402.wav,Tamil,2
Kannada-335.wav,Kannada,1
Hindi-228.wav,Hindi,0
Telugu-84.wav,Telugu,3
Kannada-362.wav,Kannada,1
Kannada-408.wav,Kannada,1
Hindi-323.wav,Hindi,0
Hindi-271.wav,Hindi,0
Kannada-467.wav,Kannada,1
Hindi-124.wav,Hindi,0
Tamil-199.wav,Tamil,2
Telugu-204.wav,Telugu,3
Kannada-80.wav,Kannada,1
Telugu-237.wav,Telugu,3
Kannada-329.wav,Kannada,1
Tamil-314.wav,Tamil,2
Kannada-406.wav,Kannada,1
Hindi-161.wav,Hindi,0
Tamil-225.wav,Tamil,2
Tamil-33.wav,Tamil,2
Hindi-287.wav,Hindi,0
Tamil-29.wav,Tamil,2
Hindi-381.wav,Hindi,0
Telugu-184.wav,Telugu,3
Telugu-347.wav,Telugu,3
Hindi-223.wav,Hindi,0
Tamil-433.wav,Tamil,2
Hindi-334.wav,Hindi,0
Hindi-299.wav,Hindi,0
Kannada-56.wav,Kannada,1
Hindi-394.wav,Hindi,0
Telugu-69.wav,Telugu,3
Tamil-9.wav,Tamil,2
Tamil-239.wav,Tamil,2
Telugu-49.wav,Telugu,3
Kannada-472.wav,Kannada,1
Kannada-174.wav,Kannada,1
Tamil-214.wav,Tamil,2
Telugu-45.wav,Telugu,3
Tamil-85.wav,Tamil,2
Tamil-376.wav,Tamil,2
Tamil-459.wav,Tamil,2
Telugu-266.wav,Telugu,3
Kannada-55.wav,Kannada,1
Telugu-158.wav,Telugu,3
Telugu-220.wav,Telugu,3
Tamil-303.wav,Tamil,2
Tamil-169.wav,Tamil,2
Tamil-395.wav,Tamil,2
Hindi-127.wav,Hindi,0
Tamil-189.wav,Tamil,2
Tamil-18.wav,Tamil,2
Telugu-31.wav,Telugu,3
Kannada-112.wav,Kannada,1
Telugu-183.wav,Telugu,3
Kannada-195.wav,Kannada,1
Kannada-286.wav,Kannada,1
Tamil-325.wav,Tamil,2
Hindi-357.wav,Hindi,0
Hindi-429.wav,Hindi,0
Kannada-69.wav,Kannada,1
Tamil-212.wav,Tamil,2
Tamil-371.wav,Tamil,2
Hindi-469.wav,Hindi,0
Telugu-305.wav,Telugu,3
Hindi-206.wav,Hindi,0
Tamil-208.wav,Tamil,2
Tamil-187.wav,Tamil,2
Telugu-480.wav,Telugu,3
Telugu-129.wav,Telugu,3
Tamil-324.wav,Tamil,2
Telugu-268.wav,Telugu,3
Telugu-109.wav,Telugu,3
Kannada-26.wav,Kannada,1
Kannada-306.wav,Kannada,1
Hindi-467.wav,Hindi,0
Hindi-35.wav,Hindi,0
Kannada-151.wav,Kannada,1
Hindi-56.wav,Hindi,0
Hindi-376.wav,Hindi,0
Kannada-389.wav,Kannada,1
Tamil-401.wav,Tamil,2
Tamil-230.wav,Tamil,2
Telugu-458.wav,Telugu,3
Hindi-412.wav,Hindi,0
Kannada-114.wav,Kannada,1
Telugu-485.wav,Telugu,3
Hindi-300.wav,Hindi,0
Tamil-109.wav,Tamil,2
Telugu-50.wav,Telugu,3
Tamil-201.wav,Tamil,2
Telugu-169.wav,Telugu,3
Hindi-313.wav,Hindi,0
Hindi-214.wav,Hindi,0
Tamil-217.wav,Tamil,2
Telugu-277.wav,Telugu,3
Tamil-290.wav,Tamil,2
Hindi-288.wav,Hindi,0
Telugu-181.wav,Telugu,3
Hindi-242.wav,Hindi,0
Telugu-67.wav,Telugu,3
Kannada-92.wav,Kannada,1
Telugu-421.wav,Telugu,3
Kannada-296.wav,Kannada,1
Tamil-155.wav,Tamil,2
Kannada-330.wav,Kannada,1
Kannada-374.wav,Kannada,1
Tamil-106.wav,Tamil,2
Kannada-248.wav,Kannada,1
Telugu-345.wav,Telugu,3
Tamil-276.wav,Tamil,2
Kannada-285.wav,Kannada,1
Tamil-461.wav,Tamil,2
Kannada-58.wav,Kannada,1
Telugu-7.wav,Telugu,3
Tamil-182.wav,Tamil,2
Hindi-151.wav,Hindi,0
Hindi-449.wav,Hindi,0
Tamil-99.wav,Tamil,2
Tamil-305.wav,Tamil,2
Telugu-15.wav,Telugu,3
Hindi-218.wav,Hindi,0
Kannada-469.wav,Kannada,1
Hindi-188.wav,Hindi,0
Telugu-435.wav,Telugu,3
Telugu-261.wav,Telugu,3
Kannada-440.wav,Kannada,1
Tamil-160.wav,Tamil,2
Tamil-161.wav,Tamil,2
Kannada-377.wav,Kannada,1
Hindi-295.wav,Hindi,0
Kannada-453.wav,Kannada,1
Hindi-291.wav,Hindi,0
Telugu-402.wav,Telugu,3
Kannada-60.wav,Kannada,1
Tamil-114.wav,Tamil,2
Hindi-286.wav,Hindi,0
Kannada-442.wav,Kannada,1
Telugu-296.wav,Telugu,3
Kannada-223.wav,Kannada,1
Tamil-90.wav,Tamil,2
Telugu-207.wav,Telugu,3
Hindi-108.wav,Hindi,0
Hindi-177.wav,Hindi,0
Kannada-180.wav,Kannada,1
Kannada-447.wav,Kannada,1
Telugu-48.wav,Telugu,3
Hindi-216.wav,Hindi,0
Kannada-164.wav,Kannada,1
Tamil-418.wav,Tamil,2
Tamil-203.wav,Tamil,2
Hindi-174.wav,Hindi,0
Kannada-332.wav,Kannada,1
Kannada-478.wav,Kannada,1
Hindi-407.wav,Hindi,0
Telugu-451.wav,Telugu,3
Telugu-301.wav,Telugu,3
Telugu-319.wav,Telugu,3
Kannada-333.wav,Kannada,1
Kannada-96.wav,Kannada,1
Tamil-389.wav,Tamil,2
Kannada-480.wav,Kannada,1
Telugu-392.wav,Telugu,3
Kannada-106.wav,Kannada,1
Telugu-57.wav,Telugu,3
Tamil-55.wav,Tamil,2
Kannada-119.wav,Kannada,1
Kannada-350.wav,Kannada,1
Kannada-463.wav,Kannada,1
Hindi-365.wav,Hindi,0
Telugu-328.wav,Telugu,3
Tamil-273.wav,Tamil,2
Hindi-155.wav,Hindi,0
Tamil-140.wav,Tamil,2
Tamil-142.wav,Tamil,2
Tamil-254.wav,Tamil,2
Tamil-337.wav,Tamil,2
Kannada-134.wav,Kannada,1
Hindi-396.wav,Hindi,0
Telugu-182.wav,Telugu,3
Hindi-199.wav,Hindi,0
Kannada-427.wav,Kannada,1
Telugu-269.wav,Telugu,3
Hindi-82.wav,Hindi,0
Hindi-360.wav,Hindi,0
Tamil-258.wav,Tamil,2
Kannada-152.wav,Kannada,1
Tamil-70.wav,Tamil,2
Tamil-340.wav,Tamil,2
Telugu-37.wav,Telugu,3
Telugu-454.wav,Telugu,3
Telugu-334.wav,Telugu,3
Tamil-21.wav,Tamil,2
Tamil-76.wav,Tamil,2
Hindi-369.wav,Hindi,0
Tamil-157.wav,Tamil,2
Telugu-127.wav,Telugu,3
Telugu-178.wav,Telugu,3
Hindi-125.wav,Hindi,0
Hindi-305.wav,Hindi,0
Tamil-130.wav,Tamil,2
Kannada-360.wav,Kannada,1
Telugu-426.wav,Telugu,3
Tamil-162.wav,Tamil,2
Kannada-398.wav,Kannada,1
Hindi-10.wav,Hindi,0
Tamil-404.wav,Tamil,2
Hindi-372.wav,Hindi,0
Kannada-289.wav,Kannada,1
Telugu-312.wav,Telugu,3
Tamil-480.wav,Tamil,2
Telugu-130.wav,Telugu,3
Kannada-402.wav,Kannada,1
Telugu-361.wav,Telugu,3
Hindi-90.wav,Hindi,0
Tamil-345.wav,Tamil,2
Tamil-163.wav,Tamil,2
Tamil-220.wav,Tamil,2
Hindi-68.wav,Hindi,0
Hindi-472.wav,Hindi,0
Tamil-272.wav,Tamil,2
Hindi-104.wav,Hindi,0
Hindi-76.wav,Hindi,0
Telugu-342.wav,Telugu,3
Tamil-209.wav,Tamil,2
Tamil-0.wav,Tamil,2
Kannada-337.wav,Kannada,1
Hindi-483.wav,Hindi,0
Tamil-34.wav,Tamil,2
Telugu-286.wav,Telugu,3
Kannada-325.wav,Kannada,1
Tamil-222.wav,Tamil,2
Telugu-100.wav,Telugu,3
Kannada-380.wav,Kannada,1
Tamil-102.wav,Tamil,2
Hindi-303.wav,Hindi,0
Hindi-414.wav,Hindi,0
Tamil-287.wav,Tamil,2
Kannada-460.wav,Kannada,1
Telugu-466.wav,Telugu,3
Kannada-280.wav,Kannada,1
Telugu-280.wav,Telugu,3
Kannada-275.wav,Kannada,1
Tamil-436.wav,Tamil,2
Tamil-64.wav,Tamil,2
Hindi-267.wav,Hindi,0
Hindi-117.wav,Hindi,0
Hindi-38.wav,Hindi,0
Hindi-43.wav,Hindi,0
Telugu-5.wav,Telugu,3
Tamil-359.wav,Tamil,2
Hindi-128.wav,Hindi,0
Tamil-288.wav,Tamil,2
Telugu-79.wav,Telugu,3
Hindi-73.wav,Hindi,0
Hindi-306.wav,Hindi,0
Hindi-132.wav,Hindi,0
Kannada-231.wav,Kannada,1
Tamil-139.wav,Tamil,2
Telugu-173.wav,Telugu,3
Tamil-429.wav,Tamil,2
Hindi-152.wav,Hindi,0
Hindi-309.wav,Hindi,0
Telugu-78.wav,Telugu,3
Kannada-71.wav,Kannada,1
Kannada-61.wav,Kannada,1
Telugu-160.wav,Telugu,3
Hindi-458.wav,Hindi,0
Tamil-143.wav,Tamil,2
Hindi-99.wav,Hindi,0
Tamil-487.wav,Tamil,2
Telugu-196.wav,Telugu,3
Telugu-483.wav,Telugu,3
Hindi-331.wav,Hindi,0
Telugu-90.wav,Telugu,3
Kannada-222.wav,Kannada,1
Telugu-407.wav,Telugu,3
Hindi-476.wav,Hindi,0
Hindi-455.wav,Hindi,0
Hindi-101.wav,Hindi,0
Hindi-336.wav,Hindi,0
Hindi-131.wav,Hindi,0
Kannada-461.wav,Kannada,1
Tamil-477.wav,Tamil,2
Kannada-308.wav,Kannada,1
Tamil-181.wav,Tamil,2
Hindi-52.wav,Hindi,0
Telugu-236.wav,Telugu,3
Telugu-64.wav,Telugu,3
Tamil-284.wav,Tamil,2
Telugu-315.wav,Telugu,3
Hindi-194.wav,Hindi,0
Kannada-266.wav,Kannada,1
Hindi-362.wav,Hindi,0
Kannada-6.wav,Kannada,1
Kannada-302.wav,Kannada,1
Tamil-58.wav,Tamil,2
Telugu-245.wav,Telugu,3
Tamil-145.wav,Tamil,2
Hindi-279.wav,Hindi,0
Hindi-448.wav,Hindi,0
Tamil-69.wav,Tamil,2
Kannada-454.wav,Kannada,1
Kannada-381.wav,Kannada,1
Hindi-445.wav,Hindi,0
Hindi-220.wav,Hindi,0
Telugu-165.wav,Telugu,3
Kannada-340.wav,Kannada,1
Kannada-142.wav,Kannada,1
Hindi-478.wav,Hindi,0
Kannada-170.wav,Kannada,1
Kannada-298.wav,Kannada,1
Kannada-255.wav,Kannada,1
Telugu-133.wav,Telugu,3
Hindi-276.wav,Hindi,0
Telugu-122.wav,Telugu,3
Hindi-488.wav,Hindi,0
Hindi-29.wav,Hindi,0
Hindi-330.wav,Hindi,0
Tamil-378.wav,Tamil,2
Tamil-443.wav,Tamil,2
Tamil-247.wav,Tamil,2
Hindi-74.wav,Hindi,0
Telugu-162.wav,Telugu,3
Tamil-351.wav,Tamil,2
Hindi-114.wav,Hindi,0
Kannada-299.wav,Kannada,1
Kannada-141.wav,Kannada,1
Telugu-308.wav,Telugu,3
Tamil-504.wav,Tamil,2
Kannada-437.wav,Kannada,1
Telugu-53.wav,Telugu,3
Tamil-22.wav,Tamil,2
Telugu-81.wav,Telugu,3
Kannada-405.wav,Kannada,1
Telugu-74.wav,Telugu,3
Telugu-325.wav,Telugu,3
Hindi-226.wav,Hindi,0
Kannada-161.wav,Kannada,1
Tamil-434.wav,Tamil,2
Tamil-375.wav,Tamil,2
Kannada-149.wav,Kannada,1
Telugu-243.wav,Telugu,3
Telugu-219.wav,Telugu,3
Hindi-269.wav,Hindi,0
Telugu-94.wav,Telugu,3
Tamil-108.wav,Tamil,2
Kannada-22.wav,Kannada,1
Tamil-40.wav,Tamil,2
Kannada-265.wav,Kannada,1
Tamil-499.wav,Tamil,2
Tamil-293.wav,Tamil,2
Kannada-462.wav,Kannada,1
Hindi-302.wav,Hindi,0
Tamil-71.wav,Tamil,2
Hindi-335.wav,Hindi,0
Hindi-227.wav,Hindi,0
Tamil-65.wav,Tamil,2
Tamil-54.wav,Tamil,2
Tamil-226.wav,Tamil,2
Kannada-474.wav,Kannada,1
Hindi-119.wav,Hindi,0
Hindi-32.wav,Hindi,0
Tamil-194.wav,Tamil,2
Telugu-394.wav,Telugu,3
Hindi-259.wav,Hindi,0
Telugu-487.wav,Telugu,3
Telugu-408.wav,Telugu,3
Telugu-459.wav,Telugu,3
Tamil-453.wav,Tamil,2
Tamil-410.wav,Tamil,2
Kannada-5.wav,Kannada,1
Kannada-284.wav,Kannada,1
Telugu-445.wav,Telugu,3
Kannada-42.wav,Kannada,1
Hindi-399.wav,Hindi,0
Telugu-467.wav,Telugu,3
Kannada-357.wav,Kannada,1
Kannada-95.wav,Kannada,1
Telugu-273.wav,Telugu,3
Telugu-399.wav,Telugu,3
Hindi-13.wav,Hindi,0
Tamil-1.wav,Tamil,2
Hindi-317.wav,Hindi,0
Tamil-392.wav,Tamil,2
Kannada-201.wav,Kannada,1
Hindi-233.wav,Hindi,0
Hindi-457.wav,Hindi,0
Tamil-399.wav,Tamil,2
Telugu-285.wav,Telugu,3
Kannada-274.wav,Kannada,1
Kannada-88.wav,Kannada,1
Kannada-74.wav,Kannada,1
Telugu-105.wav,Telugu,3
Kannada-67.wav,Kannada,1
Telugu-335.wav,Telugu,3
Kannada-240.wav,Kannada,1
Hindi-79.wav,Hindi,0
Kannada-399.wav,Kannada,1
Hindi-40.wav,Hindi,0
Hindi-463.wav,Hindi,0
Hindi-8.wav,Hindi,0
Tamil-318.wav,Tamil,2
Hindi-292.wav,Hindi,0
Tamil-468.wav,Tamil,2
Hindi-180.wav,Hindi,0
Hindi-185.wav,Hindi,0
Tamil-449.wav,Tamil,2
Hindi-329.wav,Hindi,0
Tamil-15.wav,Tamil,2
Tamil-342.wav,Tamil,2
Telugu-353.wav,Telugu,3
Telugu-477.wav,Telugu,3
Hindi-145.wav,Hindi,0
Tamil-19.wav,Tamil,2
Hindi-244.wav,Hindi,0
Tamil-14.wav,Tamil,2
Telugu-442.wav,Telugu,3
Hindi-338.wav,Hindi,0
Kannada-385.wav,Kannada,1
Telugu-346.wav,Telugu,3
Kannada-91.wav,Kannada,1
Kannada-373.wav,Kannada,1
Tamil-500.wav,Tamil,2
Hindi-57.wav,Hindi,0
Hindi-115.wav,Hindi,0
Kannada-450.wav,Kannada,1
Telugu-299.wav,Telugu,3
Hindi-380.wav,Hindi,0
Kannada-334.wav,Kannada,1
Hindi-193.wav,Hindi,0
Hindi-398.wav,Hindi,0
Tamil-482.wav,Tamil,2
Kannada-188.wav,Kannada,1
Telugu-438.wav,Telugu,3
Hindi-489.wav,Hindi,0
Hindi-106.wav,Hindi,0
Tamil-202.wav,Tamil,2
Telugu-260.wav,Telugu,3
Kannada-283.wav,Kannada,1
Kannada-85.wav,Kannada,1
Telugu-481.wav,Telugu,3
Tamil-35.wav,Tamil,2
Telugu-491.wav,Telugu,3
Kannada-305.wav,Kannada,1
Kannada-483.wav,Kannada,1
Tamil-48.wav,Tamil,2
Hindi-468.wav,Hindi,0
Tamil-121.wav,Tamil,2
Telugu-306.wav,Telugu,3
Tamil-412.wav,Tamil,2
Kannada-104.wav,Kannada,1
Tamil-97.wav,Tamil,2
Telugu-54.wav,Telugu,3
Telugu-484.wav,Telugu,3
Kannada-264.wav,Kannada,1
Telugu-137.wav,Telugu,3
Tamil-470.wav,Tamil,2
Hindi-162.wav,Hindi,0
Hindi-191.wav,Hindi,0
Kannada-131.wav,Kannada,1
Tamil-241.wav,Tamil,2
Tamil-12.wav,Tamil,2
Hindi-378.wav,Hindi,0
Kannada-118.wav,Kannada,1
Kannada-410.wav,Kannada,1
Kannada-193.wav,Kannada,1
Hindi-113.wav,Hindi,0
Kannada-76.wav,Kannada,1
Tamil-332.wav,Tamil,2
Telugu-343.wav,Telugu,3
Tamil-472.wav,Tamil,2
Kannada-318.wav,Kannada,1
Hindi-400.wav,Hindi,0
Hindi-109.wav,Hindi,0
Hindi-91.wav,Hindi,0
Kannada-23.wav,Kannada,1
Hindi-107.wav,Hindi,0
Kannada-247.wav,Kannada,1
Telugu-379.wav,Telugu,3
Tamil-335.wav,Tamil,2
Tamil-98.wav,Tamil,2
Tamil-301.wav,Tamil,2
Tamil-430.wav,Tamil,2
Telugu-324.wav,Telugu,3
Telugu-4.wav,Telugu,3
Tamil-41.wav,Tamil,2
Telugu-290.wav,Telugu,3
Hindi-425.wav,Hindi,0
Tamil-323.wav,Tamil,2
Telugu-76.wav,Telugu,3
Kannada-394.wav,Kannada,1
Hindi-26.wav,Hindi,0
Tamil-80.wav,Tamil,2
Tamil-146.wav,Tamil,2
Hindi-484.wav,Hindi,0
Hindi-377.wav,Hindi,0
Tamil-147.wav,Tamil,2
Telugu-259.wav,Telugu,3
Kannada-54.wav,Kannada,1
Tamil-144.wav,Tamil,2
Tamil-218.wav,Tamil,2
Kannada-233.wav,Kannada,1
Hindi-474.wav,Hindi,0
Kannada-116.wav,Kannada,1
Telugu-403.wav,Telugu,3
Hindi-314.wav,Hindi,0
Hindi-316.wav,Hindi,0
Hindi-197.wav,Hindi,0
Telugu-10.wav,Telugu,3
Telugu-152.wav,Telugu,3
Kannada-369.wav,Kannada,1
Kannada-117.wav,Kannada,1
Hindi-482.wav,Hindi,0
Kannada-120.wav,Kannada,1
Tamil-267.wav,Tamil,2
Tamil-44.wav,Tamil,2
Kannada-205.wav,Kannada,1
Telugu-420.wav,Telugu,3
Tamil-179.wav,Tamil,2
Kannada-157.wav,Kannada,1
Telugu-113.wav,Telugu,3
Hindi-327.wav,Hindi,0
Hindi-268.wav,Hindi,0
Tamil-274.wav,Tamil,2
Hindi-234.wav,Hindi,0
Telugu-314.wav,Telugu,3
Kannada-419.wav,Kannada,1
Hindi-102.wav,Hindi,0
Kannada-311.wav,Kannada,1
Kannada-438.wav,Kannada,1
Tamil-234.wav,Tamil,2
Tamil-78.wav,Tamil,2
Telugu-3.wav,Telugu,3
Hindi-435.wav,Hindi,0
Hindi-17.wav,Hindi,0
Hindi-166.wav,Hindi,0
Hindi-442.wav,Hindi,0
Hindi-403.wav,Hindi,0
Kannada-324.wav,Kannada,1
Tamil-380.wav,Tamil,2
Tamil-175.wav,Tamil,2
Tamil-446.wav,Tamil,2
Kannada-383.wav,Kannada,1
Kannada-43.wav,Kannada,1
Kannada-401.wav,Kannada,1
Kannada-27.wav,Kannada,1
Hindi-19.wav,Hindi,0
Tamil-296.wav,Tamil,2
Telugu-412.wav,Telugu,3
Kannada-484.wav,Kannada,1
Hindi-84.wav,Hindi,0
Hindi-75.wav,Hindi,0
Hindi-464.wav,Hindi,0
Tamil-406.wav,Tamil,2
Tamil-92.wav,Tamil,2
Telugu-140.wav,Telugu,3
Hindi-443.wav,Hindi,0
Kannada-183.wav,Kannada,1
Kannada-234.wav,Kannada,1
Hindi-61.wav,Hindi,0
Kannada-169.wav,Kannada,1
Hindi-375.wav,Hindi,0
Tamil-149.wav,Tamil,2
Kannada-127.wav,Kannada,1
Telugu-60.wav,Telugu,3
Telugu-362.wav,Telugu,3
Telugu-86.wav,Telugu,3
Tamil-328.wav,Tamil,2
Tamil-84.wav,Tamil,2
Telugu-116.wav,Telugu,3
Kannada-218.wav,Kannada,1
Telugu-329.wav,Telugu,3
Telugu-389.wav,Telugu,3
Hindi-105.wav,Hindi,0
Hindi-87.wav,Hindi,0
Hindi-326.wav,Hindi,0
Kannada-261.wav,Kannada,1
Telugu-363.wav,Telugu,3
Telugu-231.wav,Telugu,3
Telugu-92.wav,Telugu,3
Kannada-113.wav,Kannada,1
Hindi-204.wav,Hindi,0
Telugu-21.wav,Telugu,3
Hindi-187.wav,Hindi,0
Telugu-175.wav,Telugu,3
Tamil-462.wav,Tamil,2
Hindi-236.wav,Hindi,0
Telugu-447.wav,Telugu,3
Hindi-290.wav,Hindi,0
Kannada-451.wav,Kannada,1
Hindi-427.wav,Hindi,0
Tamil-95.wav,Tamil,2
Kannada-268.wav,Kannada,1
Tamil-242.wav,Tamil,2
